Categoria,SubCategoria,Modelo,Cor,Tamanho,Preço Custo Unit,Data Pedido,Pais,Estado,UF,Cidade,Região,Pedidos Qtd,Total Venda,ID_VENDA
Acessórios,Pneus e Tubos,Touring Tire,,,"10,84",01/09/2019,Brasil,Rio Grande do Norte,RN,Santana do Matos,Nordeste,1,"28,99",171
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,42,"1251,98",01/09/2019,Brasil,Minas Gerais,MG,Alvarenga,Sudeste,1,"2294,99",172
Bicicletas,Bicicletas de estrada,Road-250,Preto,52,"1554,95",01/09/2019,Brasil,Minas Gerais,MG,Luislândia,Sudeste,1,"2443,35",173
Bicicletas,Bicicletas de estrada,Road-350-W,Amarela,48,"1082,51",01/09/2019,Brasil,São Paulo,SP,Nova Guataporanga,Sudeste,1,"1700,99",174
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,48,"2171,29",01/10/2017,Brasil,Paraná,PR,Boa Esperança do Iguaçu,Sul,2,"7156,54",175
Bicicletas,Bicicletas de estrada,Road-550-W,Amarela,48,"713,08",01/09/2019,Brasil,Pará,PA,Quatipuru,Norte,1,"1120,49",176
Bicicletas,Bicicletas de estrada,Road-750,Preto,48,"343,65",01/09/2019,Brasil,Piauí,PI,Pau D'Arco do Piauí,Norte,1,"539,99",177
Bicicletas,Bikes em turnê,Touring-1000,Amarela,46,"1481,94",01/09/2019,Brasil,Rondônia,RO,Ji-Paraná,Norte,1,"2384,07",178
Roupas,Luvas,Half-Finger Gloves,Preto,Grande,"9,16",01/09/2019,Brasil,Tocantins,TO,Formoso do Araguaia,Norte,1,"24,49",179
Bicicletas,Bicicletas de montanha,Mountain-100,Preto,48,"1898,09",01/10/2017,Brasil,Rio Grande do Sul,RS,Nova Roma do Sul,Sul,1,"3374,99",180
Roupas,Meias,Racing Socks,Branca,Grande,"3,36",01/09/2019,Brasil,Bahia,BA,Firmino Alves,Nordeste,1,"8,99",181
Acessórios,Garrafas e Gaiolas,Water Bottle,,,"1,87",01/10/2019,Brasil,Espírito Santo,ES,Linhares,Sudeste,3,"14,97",182
Acessórios,Capacetes,Sport-100,Preto,,"13,09",01/10/2019,Brasil,Goiás,GO,Mineiros,Centro-Oeste,3,"104,97",183
Bicicletas,Bicicletas de montanha,Mountain-100,Preto,48,"1898,09",01/10/2017,Brasil,Tocantins,TO,Caseara,Norte,1,"3374,99",184
Bicicletas,Bicicletas de montanha,Mountain-100,Preto,48,"1898,09",01/10/2017,Brasil,Mato Grosso,MT,Marcelândia,Centro-Oeste,1,"3374,99",185
Bicicletas,Bicicletas de montanha,Mountain-100,Preto,48,"1898,09",01/10/2017,Brasil,Pernambuco,PE,Tracunhaém,Nordeste,1,"3374,99",186
Roupas,Luvas,Half-Finger Gloves,Preto,Médio,"9,16",01/10/2019,Brasil,São Paulo,SP,Euclides da Cunha Paulista,Sudeste,3,"73,47",187
Bicicletas,Bicicletas de montanha,Mountain-100,Prata,38,"1912,15",01/10/2017,Brasil,Mato Grosso,MT,Alto Araguaia,Centro-Oeste,1,"3399,99",188
Acessórios,Garrafas e Gaiolas,Mountain Bottle Cage,,,"3,74",01/10/2019,Brasil,São Paulo,SP,Inúbia Paulista,Sudeste,2,"19,98",189
Acessórios,Capacetes,Sport-100,Azul,,"13,09",01/10/2019,Brasil,Minas Gerais,MG,Astolfo Dutra,Sudeste,2,"69,98",190
Bicicletas,Bicicletas de montanha,Mountain-100,Prata,42,"1912,15",01/10/2017,Brasil,Piauí,PI,Aroazes,Norte,1,"3399,99",191
Acessórios,Pneus e Tubos,LL Road Tire,,,"8,04",01/10/2019,Brasil,Santa Catarina,SC,Sangão,Sul,2,"42,98",192
Bicicletas,Bicicletas de montanha,Mountain-100,Prata,48,"1912,15",01/10/2017,Brasil,Bahia,BA,Morpará,Nordeste,1,"3399,99",193
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,44,"2171,29",01/10/2017,Brasil,São Paulo,SP,Tarumã,Sudeste,1,"3578,27",194
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,44,"2171,29",01/10/2017,Brasil,Paraíba,PB,Camalaú,Nordeste,1,"3578,27",195
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/10/2019,Brasil,São Paulo,SP,Areias,Sudeste,2,"4,58",196
Acessórios,Garrafas e Gaiolas,Road Bottle Cage,,,"3,36",01/10/2019,Brasil,Pará,PA,Moju,Norte,1,"8,99",197
Acessórios,Pneus e Tubos,ML Road Tire,,,"9,35",01/10/2019,Brasil,Paraná,PR,Alto Paraíso,Sul,1,"24,99",198
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,48,"2171,29",01/10/2017,Brasil,Amazonas,AM,Silves,Norte,1,"3578,27",199
Acessórios,Pneus e Tubos,Road Tire Tube,,,"1,49",01/10/2019,Brasil,Piauí,PI,Cocal,Norte,1,"3,99",200
Acessórios,Pneus e Tubos,Touring Tire Tube,,,"1,87",01/10/2019,Brasil,Maranhão,MA,Lago do Junco,Nordeste,1,"4,99",201
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,48,"2171,29",01/10/2017,Brasil,Maranhão,MA,Carutapera,Nordeste,1,"3578,27",202
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,42,"1251,98",01/10/2019,Brasil,Minas Gerais,MG,Alto Rio Doce,Sudeste,1,"2294,99",203
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,48,"2171,29",01/10/2017,Brasil,Rio Grande do Sul,RS,Campo Bom,Sul,1,"3578,27",204
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,52,"2171,29",01/10/2017,Brasil,Paraná,PR,Cruzeiro do Iguaçu,Sul,1,"3578,27",205
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,46,"1251,98",01/10/2019,Brasil,Rio Grande do Sul,RS,Eldorado do Sul,Sul,1,"2294,99",206
Bicicletas,Bicicletas de montanha,Mountain-400-W,Prata,46,"419,78",01/10/2019,Brasil,Mato Grosso,MT,Vale de São Domingos,Centro-Oeste,1,"769,49",207
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,52,"2171,29",01/10/2017,Brasil,Espírito Santo,ES,Conceição da Barra,Sudeste,1,"3578,27",208
Bicicletas,Bicicletas de estrada,Road-550-W,Amarela,40,"713,08",01/10/2019,Brasil,Goiás,GO,Diorama,Centro-Oeste,1,"1120,49",209
Bicicletas,Bicicletas de estrada,Road-550-W,Amarela,44,"713,08",01/10/2019,Brasil,Tocantins,TO,Lagoa da Confusão,Norte,1,"1120,49",210
Bicicletas,Bicicletas de estrada,Road-750,Preto,44,"343,65",01/10/2019,Brasil,Rio Grande do Sul,RS,Estação,Sul,1,"539,99",211
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,52,"2171,29",01/10/2017,Brasil,Rio Grande do Sul,RS,Linha Nova,Sul,1,"3578,27",212
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,52,"2171,29",01/10/2017,Brasil,Paraná,PR,Sertaneja,Sul,1,"3578,27",213
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,56,"2171,29",01/10/2017,Brasil,Minas Gerais,MG,Extrema,Sudeste,1,"3578,27",214
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,56,"2171,29",01/10/2017,Brasil,Bahia,BA,Dom Macedo Costa,Nordeste,1,"3578,27",215
Bicicletas,Bicicletas de estrada,Road-750,Preto,48,"343,65",01/10/2019,Brasil,Tocantins,TO,Nova Rosalândia,Norte,1,"539,99",216
Bicicletas,Bicicletas de estrada,Road-750,Preto,58,"343,65",01/10/2019,Brasil,São Paulo,SP,Itapevi,Sudeste,1,"539,99",217
Bicicletas,Bikes em turnê,Touring-2000,Azul,50,"755,15",01/10/2019,Brasil,Piauí,PI,Barras,Norte,1,"1214,85",218
Roupas,Cápsulas,Cycling Cap,Multi,,"6,92",01/10/2019,Brasil,Amapá,AP,Santana,Norte,1,"8,99",219
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,56,"2171,29",01/10/2017,Brasil,Mato Grosso,MT,Nova Ubiratã,Centro-Oeste,1,"3578,27",220
Roupas,Meias,Racing Socks,Branca,Médio,"3,36",01/10/2019,Brasil,Minas Gerais,MG,São João del Rei,Sudeste,1,"8,99",221
Acessórios,Garrafas e Gaiolas,Water Bottle,,,"1,87",01/11/2019,Brasil,São Paulo,SP,Salto,Sudeste,2,"9,98",222
Acessórios,Pára-lamas,Fender Set - Mountain,,,"8,22",01/11/2019,Brasil,Goiás,GO,Panamá,Centro-Oeste,2,"43,96",223
Acessórios,Pneus e Tubos,ML Mountain Tire,,,"11,22",01/11/2019,Brasil,Paraíba,PB,Pedra Branca,Nordeste,2,"59,98",224
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/11/2019,Brasil,Ceará,CE,Campos Sales,Nordeste,2,"4,58",225
Acessórios,Garrafas e Gaiolas,Mountain Bottle Cage,,,"3,74",01/11/2019,Brasil,Maranhão,MA,Benedito Leite,Nordeste,1,"9,99",226
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,62,"2171,29",01/10/2017,Brasil,Pernambuco,PE,Tamandaré,Nordeste,1,"3578,27",227
Acessórios,Garrafas e Gaiolas,Road Bottle Cage,,,"3,36",01/11/2019,Brasil,Santa Catarina,SC,Tigrinhos,Sul,1,"8,99",228
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,62,"2171,29",01/10/2017,Brasil,Bahia,BA,São Domingos,Nordeste,1,"3578,27",229
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,62,"2171,29",01/10/2017,Brasil,Pernambuco,PE,Itacuruba,Nordeste,1,"3578,27",230
Acessórios,Capacetes,Sport-100,Vermelho,,"13,09",01/11/2019,Brasil,Minas Gerais,MG,Cataguases,Sudeste,1,"34,99",231
Acessórios,Pneus e Tubos,HL Road Tire,,,"12,19",01/11/2019,Brasil,Goiás,GO,Jussara,Centro-Oeste,1,"32,6",232
Acessórios,Pneus e Tubos,Touring Tire,,,"10,84",01/11/2019,Brasil,Piauí,PI,São João da Serra,Norte,1,"28,99",233
Acessórios,Pneus e Tubos,Touring Tire Tube,,,"1,87",01/11/2019,Brasil,Tocantins,TO,Santa Rita do Tocantins,Norte,1,"4,99",234
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,46,"1251,98",01/11/2019,Brasil,São Paulo,SP,Itanhaém,Sudeste,1,"2294,99",235
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,52,"2171,29",01/11/2017,Brasil,Rio Grande do Sul,RS,Porto Vera Cruz,Sul,2,"7156,54",236
Bicicletas,Bicicletas de montanha,Mountain-200,Prata,38,"1265,62",01/11/2019,Brasil,Paraíba,PB,Matinhas,Nordeste,1,"2319,99",237
Bicicletas,Bicicletas de estrada,Road-250,Vermelho,58,"1554,95",01/11/2019,Brasil,São Paulo,SP,Guaimbê,Sudeste,1,"2443,35",238
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,62,"2171,29",01/11/2017,Brasil,Bahia,BA,Elísio Medrado,Nordeste,2,"7156,54",239
Bicicletas,Bicicletas de montanha,Mountain-100,Preto,38,"1898,09",01/11/2017,Brasil,Maranhão,MA,Morros,Nordeste,1,"3374,99",240
Bicicletas,Bicicletas de estrada,Road-550-W,Amarela,44,"713,08",01/11/2019,Brasil,Piauí,PI,Buriti dos Montes,Norte,1,"1120,49",241
Bicicletas,Bicicletas de montanha,Mountain-100,Preto,38,"1898,09",01/11/2017,Brasil,Minas Gerais,MG,Sericita,Sudeste,1,"3374,99",242
Bicicletas,Bicicletas de estrada,Road-750,Preto,44,"343,65",01/11/2019,Brasil,Goiás,GO,Castelândia,Centro-Oeste,1,"539,99",243
Roupas,Cápsulas,Cycling Cap,Multi,,"6,92",01/11/2019,Brasil,Maranhão,MA,Bom Jardim,Nordeste,1,"8,99",244
Bicicletas,Bicicletas de montanha,Mountain-100,Preto,42,"1898,09",01/11/2017,Brasil,Minas Gerais,MG,Brás Pires,Sudeste,1,"3374,99",245
Bicicletas,Bicicletas de montanha,Mountain-100,Preto,44,"1898,09",01/11/2017,Brasil,Rio Grande do Sul,RS,São Leopoldo,Sul,1,"3374,99",246
Bicicletas,Bicicletas de montanha,Mountain-100,Preto,48,"1898,09",01/11/2017,Brasil,Mato Grosso do Sul,MS,Porto Murtinho,Centro-Oeste,1,"3374,99",247
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Pequeno,"41,57",01/11/2019,Brasil,Sergipe,SE,Nossa Senhora da Glória,Nordeste,1,"53,99",248
Bicicletas,Bicicletas de montanha,Mountain-100,Prata,38,"1912,15",01/11/2017,Brasil,Rio Grande do Norte,RN,José da Penha,Nordeste,1,"3399,99",249
Acessórios,Garrafas e Gaiolas,Water Bottle,,,"1,87",01/12/2019,Brasil,Paraná,PR,Braganey,Sul,3,"14,97",250
Acessórios,Garrafas e Gaiolas,Road Bottle Cage,,,"3,36",01/12/2019,Brasil,Paraná,PR,Itapejara d'Oeste,Sul,2,"17,98",251
Bicicletas,Bicicletas de montanha,Mountain-100,Prata,42,"1912,15",01/11/2017,Brasil,Paraíba,PB,Bayeux,Nordeste,1,"3399,99",252
Roupas,Cápsulas,Cycling Cap,Multi,,"6,92",01/12/2019,Brasil,Santa Catarina,SC,Tunápolis,Sul,2,"17,98",253
Acessórios,Garrafas e Gaiolas,Mountain Bottle Cage,,,"3,74",01/12/2019,Brasil,Goiás,GO,Nova Roma,Centro-Oeste,1,"9,99",254
Bicicletas,Bicicletas de montanha,Mountain-100,Prata,44,"1912,15",01/11/2017,Brasil,Rondônia,RO,Monte Negro,Norte,1,"3399,99",255
Bicicletas,Bicicletas de montanha,Mountain-100,Prata,44,"1912,15",01/11/2017,Brasil,Santa Catarina,SC,Urubici,Sul,1,"3399,99",256
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,44,"2171,29",01/11/2017,Brasil,Rio Grande do Sul,RS,Campos Borges,Sul,1,"3578,27",257
Acessórios,Pára-lamas,Fender Set - Mountain,,,"8,22",01/12/2019,Brasil,São Paulo,SP,Silveiras,Sudeste,1,"21,98",258
Acessórios,Capacetes,Sport-100,Preto,,"13,09",01/12/2019,Brasil,Goiás,GO,Pontalina,Centro-Oeste,1,"34,99",259
Acessórios,Capacetes,Sport-100,Azul,,"13,09",01/12/2019,Brasil,Paraíba,PB,Serra da Raiz,Nordeste,1,"34,99",260
Acessórios,Capacetes,Sport-100,Vermelho,,"13,09",01/12/2019,Brasil,Rio Grande do Norte,RN,Passa e Fica,Nordeste,1,"34,99",261
Acessórios,Pacotes de hidratação,Hydration Pack,Prata,70,"20,57",01/12/2019,Brasil,São Paulo,SP,Embaúba,Sudeste,1,"54,99",262
Acessórios,Pneus e Tubos,HL Road Tire,,,"12,19",01/12/2019,Brasil,São Paulo,SP,Turiúba,Sudeste,1,"32,6",263
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/12/2019,Brasil,Amazonas,AM,Barcelos,Norte,1,"2,29",264
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,48,"2171,29",01/11/2017,Brasil,Tocantins,TO,Presidente Kennedy,Norte,1,"3578,27",265
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,48,"2171,29",01/11/2017,Brasil,Sergipe,SE,Porto da Folha,Nordeste,1,"3578,27",266
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,48,"2171,29",01/11/2017,Brasil,Piauí,PI,Caracol,Norte,1,"3578,27",267
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,48,"2171,29",01/11/2017,Brasil,Pernambuco,PE,Toritama,Nordeste,1,"3578,27",268
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,52,"2171,29",01/11/2017,Brasil,Rio Grande do Sul,RS,Montenegro,Sul,1,"3578,27",269
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,52,"2171,29",01/11/2017,Brasil,Rio Grande do Sul,RS,Jacuizinho,Sul,1,"3578,27",270
Acessórios,Pneus e Tubos,Road Tire Tube,,,"1,49",01/12/2019,Brasil,Santa Catarina,SC,Angelina,Sul,1,"3,99",271
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,52,"2171,29",01/11/2017,Brasil,Paraná,PR,Sarandi,Sul,1,"3578,27",272
Acessórios,Pneus e Tubos,Touring Tire,,,"10,84",01/12/2019,Brasil,Minas Gerais,MG,Maripá de Minas,Sudeste,1,"28,99",273
Acessórios,Pneus e Tubos,Touring Tire Tube,,,"1,87",01/12/2019,Brasil,Paraná,PR,Fazenda Rio Grande,Sul,1,"4,99",274
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,52,"2171,29",01/11/2017,Brasil,Pará,PA,Novo Repartimento,Norte,1,"3578,27",275
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,42,"1251,98",01/12/2019,Brasil,Bahia,BA,Santo Estêvão,Nordeste,1,"2294,99",276
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,56,"2171,29",01/11/2017,Brasil,Paraná,PR,Porto Amazonas,Sul,1,"3578,27",277
Bicicletas,Bicicletas de montanha,Mountain-400-W,Prata,46,"419,78",01/12/2019,Brasil,Espírito Santo,ES,Divino de São Lourenço,Sudeste,1,"769,49",278
Bicicletas,Bicicletas de estrada,Road-250,Preto,44,"1554,95",01/12/2019,Brasil,Minas Gerais,MG,Serranópolis de Minas,Sudeste,1,"2443,35",279
Bicicletas,Bicicletas de estrada,Road-250,Preto,48,"1554,95",01/12/2019,Brasil,São Paulo,SP,Boracéia,Sudeste,1,"2443,35",280
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,56,"2171,29",01/11/2017,Brasil,Minas Gerais,MG,São João del Rei,Sudeste,1,"3578,27",281
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,56,"2171,29",01/11/2017,Brasil,Tocantins,TO,Oliveira de Fátima,Norte,1,"3578,27",282
Bicicletas,Bicicletas de estrada,Road-250,Vermelho,58,"1554,95",01/12/2019,Brasil,Minas Gerais,MG,Araporã,Sudeste,1,"2443,35",283
Bicicletas,Bicicletas de estrada,Road-350-W,Amarela,48,"1082,51",01/12/2019,Brasil,Alagoas,AL,Olho d'Água do Casado,Nordeste,1,"1700,99",284
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,62,"2171,29",01/11/2017,Brasil,Bahia,BA,Riachão do Jacuípe,Nordeste,1,"3578,27",285
Bicicletas,Bicicletas de estrada,Road-550-W,Amarela,40,"713,08",01/12/2019,Brasil,Espírito Santo,ES,Guaçuí,Sudeste,1,"1120,49",286
Bicicletas,Bikes em turnê,Touring-1000,Azul,46,"1481,94",01/12/2019,Brasil,Maranhão,MA,Pindaré-Mirim,Nordeste,1,"2384,07",287
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,62,"2171,29",01/11/2017,Brasil,São Paulo,SP,Borá,Sudeste,1,"3578,27",288
Bicicletas,Bicicletas de estrada,Road-650,Preto,60,"486,71",01/11/2017,Brasil,Rio Grande do Sul,RS,Osório,Sul,1,"699,1",289
Roupas,Luvas,Half-Finger Gloves,Preto,Médio,"9,16",01/12/2019,Brasil,Minas Gerais,MG,Palma,Sudeste,1,"24,49",290
Acessórios,Garrafas e Gaiolas,Mountain Bottle Cage,,,"3,74",01/01/2020,Brasil,Pernambuco,PE,Altinho,Nordeste,2,"19,98",291
Acessórios,Garrafas e Gaiolas,Water Bottle,,,"1,87",01/01/2020,Brasil,Rio Grande do Sul,RS,Dois Irmãos das Missões,Sul,2,"9,98",292
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,56,"2171,29",01/12/2017,Brasil,Espírito Santo,ES,São Gabriel da Palha,Sudeste,3,"10734,81",293
Acessórios,Capacetes,Sport-100,Azul,,"13,09",01/01/2020,Brasil,Santa Catarina,SC,Tangará,Sul,2,"69,98",294
Roupas,Cápsulas,Cycling Cap,Multi,,"6,92",01/01/2020,Brasil,Piauí,PI,Cajazeiras do Piauí,Norte,2,"17,98",295
Acessórios,Capacetes,Sport-100,Preto,,"13,09",01/01/2020,Brasil,Mato Grosso,MT,Reserva do Cabaçal,Centro-Oeste,1,"34,99",296
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,62,"2171,29",01/12/2017,Brasil,Mato Grosso,MT,Torixoréu,Centro-Oeste,2,"7156,54",297
Acessórios,Capacetes,Sport-100,Vermelho,,"13,09",01/01/2020,Brasil,Maranhão,MA,Pindaré-Mirim,Nordeste,1,"34,99",298
Acessórios,Pneus e Tubos,Mountain Tire Tube,,,"1,87",01/01/2020,Brasil,Pernambuco,PE,Cortês,Nordeste,1,"4,99",299
Bicicletas,Bicicletas de montanha,Mountain-100,Preto,38,"1898,09",01/12/2017,Brasil,Rondônia,RO,São Miguel do Guaporé,Norte,1,"3374,99",300
Bicicletas,Bicicletas de montanha,Mountain-100,Preto,38,"1898,09",01/12/2017,Brasil,Goiás,GO,Palmelo,Centro-Oeste,1,"3374,99",301
Bicicletas,Bicicletas de montanha,Mountain-100,Preto,38,"1898,09",01/12/2017,Brasil,Goiás,GO,Ipiranga de Goiás,Centro-Oeste,1,"3374,99",302
Bicicletas,Bicicletas de montanha,Mountain-200,Prata,42,"1265,62",01/01/2020,Brasil,Rio Grande do Sul,RS,Taquaruçu do Sul,Sul,1,"2319,99",303
Bicicletas,Bicicletas de montanha,Mountain-500,Preto,44,"294,58",01/01/2020,Brasil,Maranhão,MA,Guimarães,Nordeste,1,"539,99",304
Bicicletas,Bicicletas de montanha,Mountain-100,Preto,44,"1898,09",01/12/2017,Brasil,Minas Gerais,MG,Aracitaba,Sudeste,1,"3374,99",305
Bicicletas,Bicicletas de montanha,Mountain-100,Preto,44,"1898,09",01/12/2017,Brasil,Piauí,PI,São Félix do Piauí,Norte,1,"3374,99",306
Bicicletas,Bicicletas de estrada,Road-350-W,Amarela,44,"1082,51",01/01/2020,Brasil,Minas Gerais,MG,Nova Lima,Sudeste,1,"1700,99",307
Bicicletas,Bicicletas de montanha,Mountain-100,Preto,44,"1898,09",01/12/2017,Brasil,Alagoas,AL,Olho d'Água Grande,Nordeste,1,"3374,99",308
Bicicletas,Bicicletas de montanha,Mountain-100,Preto,48,"1898,09",01/12/2017,Brasil,Rio Grande do Sul,RS,Cristal do Sul,Sul,1,"3374,99",309
Bicicletas,Bicicletas de montanha,Mountain-100,Preto,48,"1898,09",01/12/2017,Brasil,Paraíba,PB,Desterro,Nordeste,1,"3374,99",310
Bicicletas,Bicicletas de estrada,Road-750,Preto,52,"343,65",01/01/2020,Brasil,São Paulo,SP,Orindiúva,Sudeste,1,"539,99",311
Bicicletas,Bicicletas de montanha,Mountain-100,Prata,42,"1912,15",01/12/2017,Brasil,Bahia,BA,Mulungu do Morro,Nordeste,1,"3399,99",312
Bicicletas,Bikes em turnê,Touring-1000,Azul,54,"1481,94",01/01/2020,Brasil,Alagoas,AL,Porto de Pedras,Nordeste,1,"2384,07",313
Bicicletas,Bicicletas de montanha,Mountain-100,Prata,44,"1912,15",01/12/2017,Brasil,Alagoas,AL,Olho d'Água das Flores,Nordeste,1,"3399,99",314
Roupas,Camisolas,Long-Sleeve Logo Jersey,Multi,Grande,"38,49",01/01/2020,Brasil,Rondônia,RO,Novo Horizonte do Oeste,Norte,1,"49,99",315
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,44,"2171,29",01/12/2017,Brasil,Minas Gerais,MG,Glaucilândia,Sudeste,1,"3578,27",316
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Médio,"41,57",01/01/2020,Brasil,Ceará,CE,Chaval,Nordeste,1,"53,99",317
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Pequeno,"41,57",01/01/2020,Brasil,Bahia,BA,Jacaraci,Nordeste,1,"53,99",318
Roupas,Calção,Women's Mountain Shorts,Preto,Pequeno,"26,18",01/01/2020,Brasil,Paraíba,PB,Quixabá,Nordeste,1,"69,99",319
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,44,"2171,29",01/12/2017,Brasil,São Paulo,SP,Buritama,Sudeste,1,"3578,27",320
Acessórios,Pneus e Tubos,Mountain Tire Tube,,,"1,87",01/02/2020,Brasil,Minas Gerais,MG,Monte Alegre de Minas,Sudeste,5,"24,95",321
Roupas,Cápsulas,Cycling Cap,Multi,,"6,92",01/02/2020,Brasil,Rio Grande do Norte,RN,Santa Cruz,Nordeste,3,"26,97",322
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,44,"2171,29",01/12/2017,Brasil,Rio Grande do Sul,RS,Palmitinho,Sul,1,"3578,27",323
Acessórios,Pára-lamas,Fender Set - Mountain,,,"8,22",01/02/2020,Brasil,Rio Grande do Sul,RS,Tunas,Sul,2,"43,96",324
Acessórios,Capacetes,Sport-100,Preto,,"13,09",01/02/2020,Brasil,Alagoas,AL,Arapiraca,Nordeste,2,"69,98",325
Acessórios,Capacetes,Sport-100,Azul,,"13,09",01/02/2020,Brasil,Mato Grosso,MT,União do Sul,Centro-Oeste,2,"69,98",326
Acessórios,Pneus e Tubos,HL Mountain Tire,,,"13,09",01/02/2020,Brasil,Piauí,PI,Rio Grande do Piauí,Norte,2,70,327
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,44,"2171,29",01/12/2017,Brasil,São Paulo,SP,Pompéia,Sudeste,1,"3578,27",328
Acessórios,Pneus e Tubos,LL Mountain Tire,,,"9,35",01/02/2020,Brasil,Ceará,CE,Pacajus,Nordeste,2,"49,98",329
Acessórios,Pneus e Tubos,ML Mountain Tire,,,"11,22",01/02/2020,Brasil,São Paulo,SP,Murutinga do Sul,Sudeste,2,"59,98",330
Acessórios,Pneus e Tubos,Touring Tire Tube,,,"1,87",01/02/2020,Brasil,Rio de Janeiro,RJ,Mangaratiba,Sudeste,2,"9,98",331
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Pequeno,"41,57",01/02/2020,Brasil,Rio Grande do Sul,RS,Nonoai,Sul,2,"107,98",332
Acessórios,Suportes De Bicicleta,All-Purpose Bike Stand,,,"59,47",01/02/2020,Brasil,Rio Grande do Sul,RS,Marau,Sul,1,159,333
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,48,"2171,29",01/12/2017,Brasil,Rio Grande do Sul,RS,Itacurubi,Sul,1,"3578,27",334
Acessórios,Garrafas e Gaiolas,Mountain Bottle Cage,,,"3,74",01/02/2020,Brasil,Tocantins,TO,Arraias,Norte,1,"9,99",335
Acessórios,Garrafas e Gaiolas,Water Bottle,,,"1,87",01/02/2020,Brasil,Paraíba,PB,Areia,Nordeste,1,"4,99",336
Acessórios,Capacetes,Sport-100,Vermelho,,"13,09",01/02/2020,Brasil,Pernambuco,PE,Gameleira,Nordeste,1,"34,99",337
Acessórios,Pacotes de hidratação,Hydration Pack,Prata,70,"20,57",01/02/2020,Brasil,Goiás,GO,Cumari,Centro-Oeste,1,"54,99",338
Acessórios,Pneus e Tubos,ML Road Tire,,,"9,35",01/02/2020,Brasil,Minas Gerais,MG,Itueta,Sudeste,1,"24,99",339
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/02/2020,Brasil,Rio Grande do Sul,RS,Travesseiro,Sul,1,"2,29",340
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,52,"2171,29",01/12/2017,Brasil,Goiás,GO,Guaraíta,Centro-Oeste,1,"3578,27",341
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,52,"2171,29",01/12/2017,Brasil,Espírito Santo,ES,Divino de São Lourenço,Sudeste,1,"3578,27",342
Acessórios,Pneus e Tubos,Road Tire Tube,,,"1,49",01/02/2020,Brasil,Minas Gerais,MG,Salinas,Sudeste,1,"3,99",343
Acessórios,Pneus e Tubos,Touring Tire,,,"10,84",01/02/2020,Brasil,Minas Gerais,MG,Campina Verde,Sudeste,1,"28,99",344
